dataHora,ordem,linha,latitude,longitude,velocidade
05-17-2022 12:38:52,A48047,202,"-22.90823","-43.17113",1
05-17-2022 12:38:56,C50032,584,"-22.94004","-43.19969",0
05-17-2022 12:39:00,C44697,638,"-22.8534","-43.37537",0
05-17-2022 12:39:00,D86703,2334,"-22.90229","-43.55577",0
05-17-2022 12:39:02,B11559,378,"-22.85994","-43.3707",0
05-17-2022 12:39:02,D17167,770,"-22.83256","-43.34238",0
05-17-2022 12:39:04,D17059,841,"-22.91808","-43.60841",0
05-17-2022 12:39:06,B31045,497,"-22.80423","-43.30951",0
05-17-2022 12:39:08,C30189,565,"-23.00956","-43.28701",58
05-17-2022 12:39:09,C47636,613,"-22.92385","-43.33632",73
05-17-2022 12:39:10,C30003,565,"-22.95135","-43.34887",0
05-17-2022 12:39:12,D86256,918,"-22.89451","-43.53389",0
05-17-2022 12:39:14,A50142,220,"-22.94643","-43.25648",0
05-17-2022 12:39:15,B31018,483,"-22.80416","-43.31048",0
05-17-2022 12:39:20,B11614,378,"-22.85837","-43.37092",0
05-17-2022 12:39:21,B28630,616,"-22.83876","-43.24173",39
05-17-2022 12:39:22,B28572,324,"-22.89998","-43.18981",0
05-17-2022 12:39:23,B28629,324,"-22.82556","-43.16927",0
05-17-2022 12:39:24,B27143,639,"-22.88347","-43.32042",8
05-17-2022 12:39:27,D86063,835,"-22.89341","-43.53181",0
05-17-2022 12:39:29,D86127,918,"-22.8946","-43.53381",0
05-17-2022 12:39:30,A29005,461,"-22.90993","-43.22107",0
05-17-2022 12:39:31,C47547,692,"-22.90813","-43.31466",61
05-17-2022 12:39:34,C47758,863,"-22.95359","-43.35669",0
05-17-2022 12:39:35,D13241,801,"-22.88789","-43.44572",31
05-17-2022 12:39:36,D86049,866,"-22.89463","-43.53391",0
05-17-2022 12:39:37,B31152,484,"-22.93355","-43.18456",0
05-17-2022 12:39:45,A50052,220,"-22.92057","-43.22233",0
05-17-2022 12:39:47,C13103,341,"-22.93245","-43.32659",38
05-17-2022 12:39:48,B27127,629,"-22.82549","-43.33235",0
05-17-2022 12:39:49,D12161,2335,"-22.90465","-43.21548",0
05-17-2022 12:39:49,D87713,2307,"-22.91709","-43.6077",0
05-17-2022 12:39:51,D86099,852,"-22.89337","-43.53182",0
05-17-2022 12:39:52,C27199,355,"-22.85","-43.30823",25
05-17-2022 12:39:55,A50085,810,"-22.92373","-43.37449",0
05-17-2022 12:39:57,D13291,394,"-22.81641","-43.30381",46
05-17-2022 12:39:58,D13203,777,"-22.85881","-43.38786",33
05-17-2022 12:39:58,D86018,852,"-22.89343","-43.53167",0
05-17-2022 12:40:02,A29086,461,"-23.00219","-43.36614",0
05-17-2022 12:40:06,D13089,731,"-22.86319","-43.39669",32
05-17-2022 12:40:09,D12115,2303,"-22.90455","-43.21536",0
05-17-2022 12:40:10,B11561,300,"-22.88474","-43.39954",0
05-17-2022 12:40:10,D86316,838,"-22.89341","-43.5318",0
05-17-2022 12:40:13,D12112,2303,"-22.90458","-43.21534",0
05-17-2022 12:40:17,A72138,412,"-22.97622","-43.22888",20
05-17-2022 12:40:17,B44578,685,"-22.82382","-43.32604",0
05-17-2022 12:40:21,D17186,804,"-23.00247","-43.36585",0
05-17-2022 12:40:21,D53627,393,"-22.89751","-43.487",0
05-17-2022 12:40:22,B32613,342,"-23.00234","-43.3662",0
05-17-2022 12:40:25,C47859,863,"-22.97997","-43.33317",20
05-17-2022 12:40:25,D12158,2337,"-22.90457","-43.21562",0
05-17-2022 12:40:28,B28549,329,"-22.90007","-43.18984",0
05-17-2022 12:40:29,D86777,2803,"-22.8563","-43.4935",0
05-17-2022 12:40:31,D86267,918,"-22.86763","-43.25684",0
05-17-2022 12:40:39,C47544,636,"-22.87994","-43.35809",0
05-17-2022 12:40:41,C41325,315,"-22.89705","-43.1874",0
05-17-2022 12:40:42,A41319,110,"-22.87458","-43.24162",0
05-17-2022 12:40:43,D86767,2332,"-22.89467","-43.53178",0
05-17-2022 12:40:45,D87319,821,"-22.91651","-43.60813",0
05-17-2022 12:40:46,A50183,302,"-22.90187","-43.20837",0
05-17-2022 12:40:47,C47686,863,"-22.95273","-43.34883",8
05-17-2022 12:40:54,C47755,600,"-22.91535","-43.40228",0
05-17-2022 12:41:00,B27020,265,"-22.81665","-43.30171",0
05-17-2022 12:41:00,C27078,774,"-22.80848","-43.30654",17
05-17-2022 12:41:01,C13039,878,"-23.01068","-43.33115",4
05-17-2022 12:41:05,B28604,329,"-22.90001","-43.18999",0
05-17-2022 12:41:07,D86384,884,"-22.89467","-43.53377",0
05-17-2022 12:41:09,A29065,474,"-22.90121","-43.25459",42
05-17-2022 12:41:22,C41081,315,"-23.02153","-43.48235",0
05-17-2022 12:41:29,A29100,461,"-23.00217","-43.36614",0
05-17-2022 12:41:31,A50041,302,"-22.92439","-43.23682",27
05-17-2022 12:41:31,B28628,321,"-22.79066","-43.1809",0
05-17-2022 12:41:31,D53525,759,"-22.8836","-43.49559",0
05-17-2022 12:41:32,B32559,342,"-22.80513","-43.32076",2
05-17-2022 12:41:32,C30370,565,"-23.01328","-43.29641",73
05-17-2022 12:41:33,B10089,634,"-22.80824","-43.18327",28
05-17-2022 12:41:52,C13136,878,"-22.98324","-43.33149",44
05-17-2022 12:41:53,D17014,868,"-22.91812","-43.60804",0
05-17-2022 12:42:00,D87875,2336,"-22.91704","-43.60768",0
05-17-2022 12:42:01,D87826,2307,"-22.91794","-43.60856",0
05-17-2022 12:42:04,B28564,324,"-22.89987","-43.19014",0
05-17-2022 12:42:07,D86369,918,"-22.8947","-43.53381",0
05-17-2022 12:42:07,D87785,2307,"-22.91638","-43.608",0
05-17-2022 12:42:09,B58070,312,"-22.84465","-43.28124",14
05-17-2022 12:42:10,D12142,2383,"-22.90449","-43.21548",0
05-17-2022 12:42:11,B63032,665,"-22.82438","-43.3321",20
05-17-2022 12:42:12,C41339,309,"-22.87449","-43.24133",0
05-17-2022 12:42:13,A29013,102,"-23.00218","-43.36612",19
05-17-2022 12:42:13,B44621,721,"-22.88117","-43.3253",0
05-17-2022 12:42:14,D12164,2335,"-22.9046","-43.21535",0
05-17-2022 12:42:19,A48016,426,"-22.94619","-43.25663",0
05-17-2022 12:42:20,A72007,422,"-22.90377","-43.18708",26
05-17-2022 12:42:25,C30048,900,"-22.85937","-43.50684",0
05-17-2022 12:42:26,C47767,614,"-22.87869","-43.27254",0
05-17-2022 12:42:28,A41141,460,"-22.90981","-43.2272",0
05-17-2022 12:42:28,B25603,232,"-22.90224","-43.29947",0
05-17-2022 12:42:29,D17057,821,"-22.90207","-43.5602",0
05-17-2022 12:42:29,D17166,770,"-23.00217","-43.36578",0
05-17-2022 12:42:31,D86117,867,"-22.89432","-43.53194",0
05-17-2022 12:42:32,D17083,833,"-22.91823","-43.60831",0
05-17-2022 12:42:38,C30254,954,"-22.95007","-43.34777",0
05-17-2022 12:42:45,A41026,309,"-22.87422","-43.24171",0
05-17-2022 12:42:45,C47669,368,"-22.92281","-43.29635",33
05-17-2022 12:42:47,D13355,875,"-22.91269","-43.36032",48
05-17-2022 12:42:48,B28725,2344,"-22.89967","-43.1901",0
05-17-2022 12:42:50,B63018,920,"-22.82251","-43.36933",24
05-17-2022 12:42:50,D87735,2307,"-22.91656","-43.60822",0
05-17-2022 12:42:51,D87820,2339,"-22.88989","-43.55696",0
05-17-2022 12:42:53,B10110,910,"-22.84292","-43.23915",33
05-17-2022 12:42:54,C47773,550,"-22.95445","-43.33762",0
05-17-2022 12:42:55,B71113,457,"-22.96753","-43.18223",0
05-17-2022 12:42:55,C47930,2110,"-22.93251","-43.33008",38
05-17-2022 12:42:56,D13374,794,"-22.88036","-43.35737",15
05-17-2022 12:42:57,A72152,412,"-22.97602","-43.22868",10
05-17-2022 12:42:59,D13254,756,"-22.9195","-43.68075",36
05-17-2022 12:42:59,D86204,SV843,"-22.89443","-43.53144",0
05-17-2022 12:43:00,C30135,565,"-23.01256","-43.29303",51
05-17-2022 12:43:01,A72073,507,"-22.93095","-43.17813",0
05-17-2022 12:43:01,B31094,498,"-22.8043","-43.30982",0
05-17-2022 12:43:02,B32637,399,"-22.9054","-43.1828",11
05-17-2022 12:43:05,A41082,463,"-22.90964","-43.22829",0
05-17-2022 12:43:05,A48119,202,"-22.90793","-43.17068",0
05-17-2022 12:43:05,B32794,665,"-22.81579","-43.39489",0
05-17-2022 12:43:10,C47575,552,"-23.00159","-43.36526",9
05-17-2022 12:43:11,D13362,394,"-22.90892","-43.18844",0
05-17-2022 12:43:12,A71512,100,"-22.9679","-43.18273",30
05-17-2022 12:43:15,D13249,756,"-22.85623","-43.4769",64
05-17-2022 12:43:17,A41220,538,"-22.8742","-43.2417",0
05-17-2022 12:43:17,B63010,665,"-22.90983","-43.2239",34
05-17-2022 12:43:17,C50028,810,"-22.92388","-43.3741",0
05-17-2022 12:43:18,D86748,2338,"-22.90236","-43.55555",0
05-17-2022 12:43:19,D86248,864,"-22.89338","-43.53184",0
05-17-2022 12:43:19,D86704,2338,"-22.90228","-43.55538",0
05-17-2022 12:43:23,B44653,685,"-22.82437","-43.32557",9
05-17-2022 12:43:27,A50222,302,"-22.96055","-43.27006",0
05-17-2022 12:43:28,B28526,321,"-22.89593","-43.21471",59
05-17-2022 12:43:31,B28587,329,"-22.90324","-43.18252",1
05-17-2022 12:43:34,C30109,900,"-22.96253","-43.35813",2
05-17-2022 12:43:35,A41451,460,"-22.96003","-43.20425",43
05-17-2022 12:43:37,B11617,300,"-22.88356","-43.39954",0
05-17-2022 12:43:39,A71533,217,"-22.9096","-43.18319",28
05-17-2022 12:43:40,B25553,249,"-22.90536","-43.19133",1
05-17-2022 12:43:42,B28514,696,"-22.81592","-43.18837",0
05-17-2022 12:43:45,B44631,SVA685,"-22.86124","-43.35563",0
05-17-2022 12:43:47,D17137,770,"-22.91706","-43.60836",0
05-17-2022 12:43:52,C27054,774,"-22.8168","-43.30192",0
05-17-2022 12:43:55,B63046,920,"-22.8191","-43.35781",23
05-17-2022 12:43:56,A50051,302,"-23.01065","-43.3362",26
05-17-2022 12:43:57,C30071,557,"-23.00167","-43.30453",53
05-17-2022 12:43:58,B71020,455,"-22.90539","-43.1913",24
05-17-2022 12:44:01,B10066,328,"-22.90337","-43.18217",0
05-17-2022 12:44:01,D13512,731,"-22.87186","-43.49363",40
05-17-2022 12:44:02,B25596,606,"-22.90249","-43.29925",0
05-17-2022 12:44:02,B32504,945,"-22.81559","-43.38711",0
05-17-2022 12:44:02,C30014,565,"-22.96851","-43.35896",0
05-17-2022 12:44:04,A29011,292,"-23.00203","-43.36531",0
05-17-2022 12:44:06,C44655,638,"-22.85374","-43.3763",0
05-17-2022 12:44:07,B32803,342,"-22.81735","-43.39353",0
05-17-2022 12:44:10,C30284,859,"-22.91514","-43.34714",1
05-17-2022 12:44:13,B28712,2343,"-22.89965","-43.19017",0
05-17-2022 12:44:13,D87859,2336,"-22.90072","-43.55303",0
05-17-2022 12:44:15,B32805,384,"-22.81552","-43.38715",0
05-17-2022 12:44:15,C13131,341,"-22.92252","-43.29915",27
05-17-2022 12:44:17,D87819,2336,"-22.87009","-43.24678",81
05-17-2022 12:44:20,B44588,638,"-22.86117","-43.35562",0
05-17-2022 12:44:20,D87743,2336,"-22.91671","-43.60836",0
05-17-2022 12:44:21,B27047,639,"-22.81704","-43.30236",0
05-17-2022 12:44:22,B11553,362,"-22.83831","-43.36262",0
05-17-2022 12:44:32,A72111,422,"-22.93844","-43.19236",1
05-17-2022 12:44:33,A41353,460,"-22.87494","-43.2414",0
05-17-2022 12:44:33,B28591,324,"-22.89991","-43.18983",0
05-17-2022 12:44:34,A29080,476,"-22.93514","-43.20956",52
05-17-2022 12:44:35,B44599,685,"-22.8239","-43.3258",0
05-17-2022 12:44:38,A48087,415,"-22.90488","-43.18987",29
05-17-2022 12:44:38,B71078,247,"-22.90386","-43.28475",15
05-17-2022 12:44:39,C41367,315,"-22.90509","-43.193",0
05-17-2022 12:44:43,A48037,426,"-22.97958","-43.21816",2
05-17-2022 12:44:44,B32533,399,"-22.83603","-43.25937",16
05-17-2022 12:44:44,D17056,841,"-22.91713","-43.60834",0
05-17-2022 12:44:46,D13221,803,"-22.89427","-43.39755",26
05-17-2022 12:44:48,A29122,473,"-23.00211","-43.36662",0
05-17-2022 12:44:49,B10029,328,"-22.79774","-43.1839",0
05-17-2022 12:44:50,B58019,497,"-22.91532","-43.17781",21
05-17-2022 12:44:51,B10092,910,"-22.82447","-43.23208",7
05-17-2022 12:44:51,D13123,926,"-22.84854","-43.34283",32
05-17-2022 12:44:52,A48067,539,"-22.98576","-43.24315",0
05-17-2022 12:44:53,C27017,775,"-22.87952","-43.34175",34
05-17-2022 12:44:55,A29041,476,"-22.96065","-43.20433",37
05-17-2022 12:44:57,C30007,565,"-22.9311","-43.35343",26
05-17-2022 12:44:57,C47481,361,"-22.92372","-43.33569",40
05-17-2022 12:44:59,D86795,2334,"-22.98607","-43.21277",15
05-17-2022 12:45:00,C47761,554,"-22.98357","-43.46209",9
05-17-2022 12:45:01,A72156,691,"-23.00523","-43.366",47
05-17-2022 12:45:01,D86168,918,"-22.89447","-43.53179",0
05-17-2022 12:45:02,B25578,606,"-22.90693","-43.2142",56
05-17-2022 12:45:04,C51603,371,"-22.8811","-43.27434",44
05-17-2022 12:45:06,B11583,300,"-22.88485","-43.39962",0
05-17-2022 12:45:07,C50120,302,"-23.00509","-43.36601",56
05-17-2022 12:45:08,B28502,696,"-22.90178","-43.275",0
05-17-2022 12:45:09,B32641,795,"-23.01965","-43.48663",0
05-17-2022 12:45:10,A29147,461,"-22.90987","-43.22091",0
05-17-2022 12:45:15,C47987,2114,"-22.93232","-43.34913",1
05-17-2022 12:45:25,A29039,275,"-22.90709","-43.21246",0
05-17-2022 12:45:25,B28609,324,"-22.81564","-43.18812",0
05-17-2022 12:45:30,B71107,247,"-22.9078","-43.18995",55
05-17-2022 12:45:31,C47772,550,"-22.95316","-43.35001",0
05-17-2022 12:45:32,A72090,007,"-22.90676","-43.19037",34
05-17-2022 12:45:32,D12160,2383,"-22.90467","-43.21568",0
05-17-2022 12:45:33,C47693,829,"-22.95568","-43.35327",0
05-17-2022 12:45:35,A50127,810,"-22.97808","-43.49275",12
05-17-2022 12:45:35,B28561,616,"-22.87992","-43.27003",0
05-17-2022 12:45:36,B25607,606,"-22.9131","-43.26553",29
05-17-2022 12:45:38,B25501,232,"-22.91406","-43.2637",26
05-17-2022 12:45:39,A50046,810,"-22.97808","-43.41754",56
05-17-2022 12:45:39,C47468,880,"-22.97732","-43.33355",0
05-17-2022 12:45:42,B63006,335,"-22.90531","-43.18286",14
05-17-2022 12:45:43,B11572,363,"-22.88295","-43.36751",0
05-17-2022 12:45:44,C12518,2345,"-22.88299","-43.36794",0
05-17-2022 12:45:44,C30316,550,"-22.97009","-43.33463",10
05-17-2022 12:45:44,C30324,557,"-22.9981","-43.2578",34
05-17-2022 12:45:46,B31116,497,"-22.9117","-43.18965",0
05-17-2022 12:45:47,C30063,557,"-23.00911","-43.2895",19
05-17-2022 12:45:48,D17066,821,"-22.89854","-43.55492",1
05-17-2022 12:45:49,C12519,2345,"-22.90197","-43.18119",0
05-17-2022 12:45:49,C30102,557,"-22.9793","-43.33336",0
05-17-2022 12:45:50,A48003,202,"-22.92262","-43.20976",1
05-17-2022 12:45:50,B32734,399,"-22.90094","-43.17664",0
05-17-2022 12:45:50,B58122,312,"-22.90041","-43.23105",36
05-17-2022 12:45:50,C47670,368,"-22.93677","-43.33451",0
05-17-2022 12:45:52,A48029,117,"-22.90522","-43.19282",0
05-17-2022 12:45:53,A41175,460,"-22.90978","-43.22731",0
05-17-2022 12:45:53,D12103,2802,"-22.90439","-43.21548",0
05-17-2022 12:45:55,A50150,220,"-22.90584","-43.1926",22
05-17-2022 12:45:55,B28532,696,"-22.79518","-43.20306",0
05-17-2022 12:45:55,C44667,607,"-23.0023","-43.3664",0
05-17-2022 12:45:56,C47725,552,"-23.00085","-43.27414",40
05-17-2022 12:45:57,B51648,624,"-22.84309","-43.37595",22
05-17-2022 12:45:58,A29082,209,"-22.88768","-43.22542",16
05-17-2022 12:45:58,C27041,315,"-22.90458","-43.19251",3
05-17-2022 12:45:59,C47548,636,"-22.89096","-43.31039",19
05-17-2022 12:45:59,D86319,835,"-22.89333","-43.53189",0
05-17-2022 12:46:00,B71082,247,"-22.9129","-43.22696",19
05-17-2022 12:46:03,A41461,460,"-22.9093","-43.2268",0
05-17-2022 12:46:03,B63008,665,"-22.84675","-43.24744",0
05-17-2022 12:46:03,B63092,919,"-22.84703","-43.32467",25
05-17-2022 12:46:03,C47806,550,"-22.95307","-43.35007",0
05-17-2022 12:46:04,A50063,302,"-22.90713","-43.2151",55
05-17-2022 12:46:06,A72169,007,"-22.91388","-43.18237",0
05-17-2022 12:46:06,B44575,355,"-22.86994","-43.3412",0
05-17-2022 12:46:06,B58029,313,"-22.90267","-43.21287",42
05-17-2022 12:46:07,A48056,539,"-22.98482","-43.21879",3
05-17-2022 12:46:07,C50192,302,"-22.95162","-43.26129",35
05-17-2022 12:46:07,D12162,2335,"-22.9046","-43.21556",0
05-17-2022 12:46:08,B28524,324,"-22.90245","-43.18166",0
05-17-2022 12:46:08,D13392,383,"-22.90797","-43.19873",50
05-17-2022 12:46:09,A29176,SV474,"-22.89952","-43.25725",37
05-17-2022 12:46:09,B32514,399,"-22.82676","-43.33876",0
05-17-2022 12:46:12,B31033,483,"-22.90369","-43.17259",55
05-17-2022 12:46:12,B32843,779,"-22.85639","-43.38495",20
05-17-2022 12:46:13,B28584,329,"-22.90237","-43.18164",0
05-17-2022 12:46:13,C47482,607,"-22.90838","-43.26997",0
05-17-2022 12:46:13,D53555,397,"-22.89195","-43.21708",51
05-17-2022 12:46:14,A71594,100,"-22.96821","-43.18327",0
05-17-2022 12:46:14,C44591,783,"-22.86089","-43.37129",0
05-17-2022 12:46:17,C47705,861,"-22.95304","-43.35004",0
05-17-2022 12:46:17,C51622,624,"-22.90013","-43.23",20
05-17-2022 12:46:18,C47793,862,"-22.95281","-43.35022",0
05-17-2022 12:46:19,C47680,368,"-22.92269","-43.28288",39
05-17-2022 12:46:20,A50058,220,"-22.90041","-43.17802",0
05-17-2022 12:46:20,A71609,100,"-22.90402","-43.19052",12
05-17-2022 12:46:21,B71069,457,"-22.88481","-43.29975",0
05-17-2022 12:46:22,B58127,622,"-22.84934","-43.26613",0
05-17-2022 12:46:26,D86787,2334,"-22.89353","-43.53232",0
05-17-2022 12:46:29,A72089,117,"-22.91668","-43.19418",52
05-17-2022 12:46:30,D87831,2336,"-22.88879","-43.22076",5
05-17-2022 12:46:32,B10024,323,"-22.80983","-43.19525",6
05-17-2022 12:46:32,C47666,348,"-22.95391","-43.35487",29
05-17-2022 12:46:33,C47589,613,"-22.95293","-43.35012",0
05-17-2022 12:46:35,C47878,554,"-23.00046","-43.27365",56
05-17-2022 12:46:35,D86377,884,"-22.9579","-43.61082",47
05-17-2022 12:46:36,B31100,906,"-22.8116","-43.30135",64
05-17-2022 12:46:36,D17161,770,"-22.8365","-43.34039",38
05-17-2022 12:46:37,B11514,908,"-22.86823","-43.256",0
05-17-2022 12:46:39,C30182,766,"-22.92528","-43.31502",0
05-17-2022 12:46:39,C51588,371,"-22.89873","-43.35295",0
05-17-2022 12:46:40,B31163,484,"-22.9048","-43.17036",64
05-17-2022 12:46:41,A29180,711,"-22.92023","-43.21629",23
05-17-2022 12:46:41,C47770,555,"-22.95313","-43.35001",0
05-17-2022 12:46:43,C50066,805,"-23.00188","-43.36525",0
05-17-2022 12:46:44,B25598,606,"-22.90118","-43.20849",0
05-17-2022 12:46:47,D13185,794,"-22.8803","-43.35738",0
05-17-2022 12:46:49,C47836,692,"-22.92277","-43.3331",51
05-17-2022 12:46:50,B11577,362,"-22.83823","-43.36255",0
05-17-2022 12:46:50,C47638,863,"-23.01238","-43.29957",56
05-17-2022 12:46:51,A48111,415,"-22.92051","-43.22223",0
05-17-2022 12:46:52,A50082,220,"-22.90476","-43.18953",0
05-17-2022 12:46:52,B10086,328,"-22.91018","-43.20595",21
05-17-2022 12:46:53,A27670,548,"-22.95072","-43.18406",0
05-17-2022 12:46:53,B10045,328,"-22.81476","-43.22124",2
05-17-2022 12:46:54,D13339,756,"-22.9026","-43.61306",11
05-17-2022 12:46:55,B51569,917,"-22.87547","-43.35711",21
05-17-2022 12:46:55,C13152,801,"-22.8993","-43.39162",55
05-17-2022 12:46:55,C30114,557,"-22.99654","-43.23617",32
05-17-2022 12:46:56,D87880,2336,"-22.90176","-43.55876",0
05-17-2022 12:46:57,A41078,460,"-22.96109","-43.20404",30
05-17-2022 12:46:57,A48053,117,"-22.90531","-43.19225",2
05-17-2022 12:46:57,A63534,107,"-22.90269","-43.19105",10
05-17-2022 12:46:57,C47540,613,"-22.88286","-43.28822",61
05-17-2022 12:46:57,C47889,361,"-22.88519","-43.22916",7
05-17-2022 12:46:58,A71511,100,"-22.90442","-43.19188",0
05-17-2022 12:46:58,C30351,343,"-22.9944","-43.32078",24
05-17-2022 12:46:58,D13371,SV790,"-22.90183","-43.5568",0
05-17-2022 12:46:59,B31052,485,"-22.80429","-43.31004",0
05-17-2022 12:46:59,C12525,2345,"-22.90927","-43.21786",0
05-17-2022 12:47:00,A48045,415,"-22.95202","-43.17547",38
05-17-2022 12:47:00,B51627,917,"-22.87563","-43.26606",33
05-17-2022 12:47:01,B10145,323,"-22.81319","-43.22",61
05-17-2022 12:47:01,B10550,630,"-22.87191","-43.25527",40
05-17-2022 12:47:01,C47467,554,"-22.98672","-43.20308",15
05-17-2022 12:47:01,D13365,394,"-22.81431","-43.29648",46
05-17-2022 12:47:03,B58011,625,"-22.85186","-43.27979",18
05-17-2022 12:47:04,B10142,328,"-22.78883","-43.16223",0
05-17-2022 12:47:04,D13104,394,"-22.89242","-43.22136",0
05-17-2022 12:47:04,D86282,864,"-22.89328","-43.53196",0
05-17-2022 12:47:05,D12111,2303,"-22.90456","-43.21561",0
05-17-2022 12:47:06,C47765,553,"-22.98604","-43.21307",0
05-17-2022 12:47:07,A71557,409,"-22.96658","-43.23556",0
05-17-2022 12:47:07,B10146,634,"-22.89914","-43.2358",26
05-17-2022 12:47:07,C47711,614,"-22.97075","-43.36037",49
05-17-2022 12:47:08,C30194,565,"-22.92915","-43.35392",30
05-17-2022 12:47:08,C30219,900,"-23.0012","-43.3313",38
05-17-2022 12:47:09,B71138,239,"-22.90837","-43.18037",1
05-17-2022 12:47:09,C13108,794,"-22.88062","-43.34191",18
05-17-2022 12:47:10,C27124,774,"-22.81213","-43.30922",5
05-17-2022 12:47:11,A29174,474,"-22.967","-43.18096",15
05-17-2022 12:47:11,B71067,457,"-22.91621","-43.19426",58
05-17-2022 12:47:11,C12520,2345,"-22.88305","-43.36802",0
05-17-2022 12:47:12,C44669,638,"-22.85362","-43.37597",0
05-17-2022 12:47:13,A48035,133,"-22.90056","-43.20898",0
05-17-2022 12:47:13,B25546,249,"-22.90443","-43.18321",4
05-17-2022 12:47:13,B32576,793,"-22.88486","-43.4021",35
05-17-2022 12:47:13,C47805,861,"-22.95011","-43.35919",0
05-17-2022 12:47:14,A29047,209,"-22.89017","-43.23055",23
05-17-2022 12:47:14,A72126,412,"-22.97644","-43.22928",12
05-17-2022 12:47:14,B28606,324,"-22.89993","-43.1898",0
05-17-2022 12:47:14,C30123,557,"-22.98679","-43.20053",0
05-17-2022 12:47:14,C47603,600,"-22.91843","-43.28376",44
05-17-2022 12:47:14,D13015,790,"-22.87972","-43.32228",14
05-17-2022 12:47:15,C30006,766,"-22.93978","-43.34362",12
05-17-2022 12:47:16,B71152,455,"-22.96702","-43.18066",15
05-17-2022 12:47:16,C30262,565,"-23.00783","-43.28523",64
05-17-2022 12:47:17,A29128,472,"-22.89002","-43.22974",18
05-17-2022 12:47:17,C41371,315,"-23.00022","-43.35621",0
05-17-2022 12:47:19,B11541,363,"-22.89379","-43.30568",48
05-17-2022 12:47:19,B25552,249,"-22.90416","-43.18321",18
05-17-2022 12:47:19,B71076,247,"-22.90456","-43.1831",0
05-17-2022 12:47:20,B63001,665,"-22.84313","-43.25",0
05-17-2022 12:47:20,C27193,SV774,"-22.81705","-43.31021",20
05-17-2022 12:47:20,C30078,766,"-22.92547","-43.31511",0
05-17-2022 12:47:21,D13181,752,"-22.89146","-43.58917",18
05-17-2022 12:47:22,B32815,779,"-22.85838","-43.3877",26
05-17-2022 12:47:22,D13178,812,"-22.85703","-43.54158",7
05-17-2022 12:47:22,D13234,756,"-22.89644","-43.61234",0
05-17-2022 12:47:22,D86793,2803,"-22.85621","-43.49297",0
05-17-2022 12:47:23,A29156,473,"-22.96384","-43.17406",14
05-17-2022 12:47:23,C47768,600,"-22.91499","-43.39849",19
05-17-2022 12:47:24,B32806,342,"-22.90107","-43.17935",0
05-17-2022 12:47:24,C12521,2345,"-22.88211","-43.33263",1
05-17-2022 12:47:25,B32785,298,"-22.86294","-43.34196",47
05-17-2022 12:47:26,C47741,863,"-22.97174","-43.33344",5
05-17-2022 12:47:27,C12510,2345,"-22.87211","-43.25325",52
05-17-2022 12:47:27,C13030,878,"-22.87992","-43.35723",0
05-17-2022 12:47:29,A29081,461,"-22.9844","-43.20563",24
05-17-2022 12:47:29,C47813,880,"-22.95748","-43.343",6
05-17-2022 12:47:29,D86106,838,"-22.89331","-43.53188",0
05-17-2022 12:47:30,A41147,108,"-22.91705","-43.19443",37
05-17-2022 12:47:30,C30043,343,"-22.95111","-43.3485",0
05-17-2022 12:47:30,C47839,862,"-22.97744","-43.33365",0
